symbol,exchange,name,sector,industry,slug
SVET,MCX,Svetofor Group PAO,Consumer Discretionary,Diversified Consumer Services,svetofor-group-pao
SWCH-RM,MCX,Switch,Information Technology,IT Services,switch?cid=1184181
SYF-RM,MCX,Synchrony Financial,Financial,Consumer Finance,synchrony-fin?cid=1178077
SNPS-RM,MCX,Synopsys,Information Technology,Software,synopsys-inc?cid=1179769
SYY-RM,MCX,Sysco,Consumer Staples,Food & Staples Retailing,sysco-corp?cid=1177351
TROW-RM,MCX,T Rowe,Financial,Capital Markets,t-rowe-price-gp?cid=1177354
TMUS-RM,MCX,T-Mobile US,Communication Services,Wireless Telecommunication Services,metropcs-communications?cid=1172702
TSM-RMDR,MCX,Taiwan Semiconductor,Information Technology,Semiconductors & Semiconductor Equipment,taiwan-semicond.manufacturing-co?cid=1177714
TTWO-RM,MCX,Take-Two,Communication Services,Entertainment,take-two-interactive?cid=1172692
TAL-RMDR,MCX,TAL Education,Consumer Discretionary,Diversified Consumer Services,tal-education-group?cid=1177883
TASB,MCX,Tambovskaya Energ,Utilities,Electric Utilities,tambov-power-sale
TASB_p,MCX,Tambovskaya Pref,Utilities,Electric Utilities,tambov-power-sale-(pref)
TPR-RM,MCX,Tapestry,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",coach?cid=1178092
TGT-RM,MCX,Target,Consumer Discretionary,Multiline Retail,target?cid=1169919
TATN_p,MCX,Tatneft Pref,Energy,"Oil, Gas & Consumable Fuels",tatneft-p_rts
TATN,MCX,Tatneft-3,Energy,"Oil, Gas & Consumable Fuels",tatneft_rts
TTLK,MCX,Tattelekom,Communication Services,Diversified Telecommunication Services,tattelecom
TTCF-RM,MCX,Tattooed Chef,Consumer Staples,Food Products,forum-merger-ii?cid=1185385
TMHC-RM,MCX,Taylor Morn Home,Consumer Discretionary,Household Durables,taylor-morn-home?cid=1185551
TCSGDR,MCX,TCS Group Holding PLC,Financial,Banks,tcs-group-holding-plc?cid=1153662
TGNA-RM,MCX,Tegna,Communication Services,Media,tegna-inc?cid=1185550
TDOC-RM,MCX,Teladoc Inc,Healthcare,Health Care Technology,teladoc-inc?cid=1177352
TDY-RM,MCX,Teledyne Technologies,Information Technology,"Electronic Equipment, Instruments & Components",teledyne-technologies-inc?cid=1177353
TFX-RM,MCX,Teleflex,Healthcare,Health Care Equipment & Supplies,teleflex-inc?cid=1184184
TDS-RM,MCX,Telephone&Data Systems,Communication Services,Wireless Telecommunication Services,telephone-and-data-systems-inc?cid=1185723
TPX-RM,MCX,Tempur Sealy International,Consumer Discretionary,Household Durables,tempur-pedic-international-inc?cid=1183169
TDC-RM,MCX,Teradata,Information Technology,Software,teradata?cid=1185387
TER-RM,MCX,Teradyne,Information Technology,Semiconductors & Semiconductor Equipment,teradyne-inc?cid=1179713
TGKN,MCX,Territorial’naya Generiruyushchaya Kompaniya No 14,Utilities,Electric Utilities,tgc-14
TGKB,MCX,Territorial’naya Generiruyushchaya Kompaniya No2 P,Utilities,Electric Utilities,tgk-2
TGKB_p,MCX,Territorial’naya Generiruyushchaya Kompaniya No2 P,Utilities,Electric Utilities,tgk-2-(pref)
TSLA-RM,MCX,Tesla,Consumer Discretionary,Automobiles,tesla-motors?cid=1167282
TXN-RM,MCX,Texas Instruments,Information Technology,Semiconductors & Semiconductor Equipment,texas-instru?cid=1172701
TXT-RM,MCX,Textron,Industrials,Aerospace & Defense,textron-inc?cid=1177921
TGKA,MCX,TGK-1,Utilities,Electric Utilities,tgk-1
AES-RM,MCX,The AES,Utilities,Independent Power and Renewable Electricity Producers,aes-corp?cid=1178076
TMO-RM,MCX,Thermo Fisher Scientific,Healthcare,Life Sciences Tools & Services,thermo-fisher-sc?cid=1172677
TJX-RM,MCX,TJX,Consumer Discretionary,Specialty Retail,tjx-co-inc?cid=1174103
KRKO_p,MCX,TKZ Krasny Kotelshchik ap,Industrials,Machinery,krasny-kotelshchik-(pref)
TRMK,MCX,TMK,Energy,Energy Equipment & Services,tmk
KBSB,MCX,TNS Energo Kuban’ PAO,Utilities,Electric Utilities,kubanenergosbyt-oao
MISB,MCX,TNS Energo Mariy El PAO,Utilities,Electric Utilities,marienergosbyt
MISB_p,MCX,TNS Energo Mariy El PAO Prf,Utilities,Electric Utilities,marienergosbyt-(pref)
NNSB,MCX,TNS Energo Nizhniy Novgorod,Utilities,Electric Utilities,nizhegorodskaya-sbytovaya-komp
NNSB_p,MCX,TNS Energo Nizhniy Novgorod pref,Utilities,Electric Utilities,tns-energo-nizhniy-novgorod-pao
VRSB_p,MCX,TNS Energo Voronezh PAO Prf,Utilities,Electric Utilities,voronezh-sb-(pref)
YRSB,MCX,TNS Energo Yaroslavl PAO,Utilities,Electric Utilities,yask
YRSB_p,MCX,TNS Energo Yaroslavl PAO Prf,Utilities,Electric Utilities,yaroslav-sbyt-pref
TORS_p,MCX,Tomsk raspredelit. komp ap,Utilities,Electric Utilities,tomsk-distribution-(pref)
TORS,MCX,Tomskaya Raspredelit,Utilities,Electric Utilities,tomsk-distribution
TM-RMDR,MCX,Toyota Motor ADR,Consumer Discretionary,Automobiles,toyota?cid=1173222
TSCO-RM,MCX,Tractor Supply,Consumer Discretionary,Specialty Retail,tractor-supply-company?cid=1179753
TTD-RM,MCX,Trade Desk,Information Technology,Software,trade-desk-inc?cid=1180704
TDG-RM,MCX,Transdigm,Industrials,Aerospace & Defense,transdigm-group-inc?cid=1184185
TRV-RM,MCX,Travelers,Financial,Insurance,the-travelers-co?cid=1179736
TPH-RM,MCX,TRI Pointe Homes,Industrials,Construction Services,tri-pointe-homes?cid=1185383
TRMB-RM,MCX,Trimble,Information Technology,"Electronic Equipment, Instruments & Components",trimble-navigation-ltd?cid=1179729
TRIP-RM,MCX,TripAdvisor,Communication Services,Interactive Media & Services,tripadvisor?cid=1184183
TFC-RM,MCX,Truist Financial Corp,Financial,Banks,bb-t-corp?cid=1178079
CNTL,MCX,Tsentralnyi Telegraf,Communication Services,Diversified Telecommunication Services,central-telegraph
CNTL_p,MCX,Tsentralnyi Telegraf Pref,Communication Services,Diversified Telecommunication Services,central-telegraph-(pref)
TSP-RM,MCX,Tusimple Holdings,Industrials,Road & Rail,tusimple-holdings?cid=1183183
TWLO-RM,MCX,Twilio,Information Technology,IT Services,twilio-inc-a?cid=1183161
TWTR-RM,MCX,Twitter Inc,Communication Services,Interactive Media & Services,twitter-inc?cid=1165947
TYL-RM,MCX,Tyler Technologies,Information Technology,Software,tyler-technologies-inc?cid=1177355
TSN-RM,MCX,Tyson Foods,Consumer Staples,Food Products,tyson-foods?cid=1174102
TUZA,MCX,TZA OAO,Industrials,Machinery,tza-oao
USB-RM,MCX,U.S. Bancorp,Financial,Banks,us-bancorp?cid=1177906
UBER-RM,MCX,Uber Tech,Industrials,Road & Rail,uber-technologies-inc?cid=1169910
PATH-RM,MCX,Uipath,Information Technology,Software,uipath?cid=1184169
ARSA,MCX,UK Arsagera,Financial,Capital Markets,arsagera
ULTA-RM,MCX,Ulta Beauty,Consumer Discretionary,Specialty Retail,ulta-salon-cosmetics---fragrance?cid=1180707
UA-RM,MCX,Under Armour C,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",under-armour-c?cid=1177898
UNP-RM,MCX,Union Pacific,Industrials,Road & Rail,union-pacific?cid=1172678
UPRO,MCX,Unipro,Utilities,Independent Power and Renewable Electricity Producers,e.on-russia
UAL-RM,MCX,United Airlines Holdings,Industrials,Airlines,united-continenta?cid=1172683
GEMCDR,MCX,United Medical Group Cy Plc,Healthcare,Health Care Providers & Services,united-medical-group-drc
UPS-RM,MCX,United Parcel Service,Industrials,Air Freight & Logistics,united-parcel?cid=1172679
URI-RM,MCX,United Rentals,Industrials,Trading Companies & Distributors,united-rentals?cid=1184186
UNH-RM,MCX,UnitedHealth,Healthcare,Health Care Providers & Services,united-health-group?cid=1172682
U-RM,MCX,Unity Software,Information Technology,Software,unity-software-inc?cid=1183805
UHS-RM,MCX,Universal Health Services,Healthcare,Health Care Providers & Services,universal-health-services?cid=1180706
UNM-RM,MCX,Unum,Financial,Insurance,unum-group?cid=1178143
UPWK-RM,MCX,Upwork,Industrials,Professional Services,upwork?cid=1185553
URKZ,MCX,Uralskaya Kuznitsa OAO,Materials,Metals & Mining,uralskaya-kuznitsa-oao
URBN-RM,MCX,Urban Outfitters,Consumer Discretionary,Specialty Retail,urban-outfitters?cid=1185552
USFD-RM,MCX,US Foods,Consumer Staples,Food & Staples Retailing,us-foods-holding-corp?cid=1184187
UTAR,MCX,UTair Aviakompaniya OAO,Industrials,Airlines,utair-aviakompaniya-oao
UKUZ,MCX,Uzhnyi Kuzbass,Energy,"Oil, Gas & Consumable Fuels",south-kuzbass
VLO-RM,MCX,Valero Energy,Energy,"Oil, Gas & Consumable Fuels",valero-energy?cid=1178091
VJGZ,MCX,Var’yeganneftegaz PAO,Energy,"Oil, Gas & Consumable Fuels",varyeganneftegaz
VJGZ_p,MCX,Var’yeganneftegaz PAO Prf,Energy,"Oil, Gas & Consumable Fuels",varyeganneftegaz-(pref)
VXRT-RM,MCX,Vaxart,Healthcare,Biotechnology,nabi-pharmaceuticals?cid=1180709
VLDR-RM,MCX,Velodyne Lidar,Information Technology,"Electronic Equipment, Instruments & Components",graf-industrial-corp?cid=1183784
VEON-RX,MCX,VEON,Communication Services,Wireless Telecommunication Services,veon-ltd?cid=1180708
VRSN-RM,MCX,VeriSign,Information Technology,IT Services,verisign-inc?cid=1180834
VRSK-RM,MCX,Verisk,Industrials,Professional Services,verisk-analytics-inc?cid=1179754
VZ-RM,MCX,Verizon,Communication Services,Diversified Telecommunication Services,verizon-communications?cid=1172686
VRTX-RM,MCX,Vertex,Healthcare,Biotechnology,vertex-pharm?cid=1172680
VFC-RM,MCX,VF,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",vf-corp?cid=1177356
VTRS-RM,MCX,Viatris,Healthcare,Pharmaceuticals,mylan-inc?cid=1169918
VMEO-RM,MCX,Vimeo,Communication Services,Interactive Media & Services,vimeo?cid=1185388
VIPS-RMDR,MCX,Vipshop,Consumer Discretionary,Internet & Direct Marketing Retail,vipshop-holdings?cid=1177881
SPCE-RM,MCX,Virgin Galactic Holdings,Industrials,Aerospace & Defense,social-capital-hedosophia?cid=1174085
VIRT-RM,MCX,Virtu Financial Inc,Financial,Capital Markets,virtu-financial-inc?cid=1185554
V-RM,MCX,Visa A,Information Technology,IT Services,visa-inc?cid=1165948
VKCODR,MCX,VK DRC,Communication Services,Interactive Media & Services,mail.ru-grp-wi?cid=1163363
VLHZ,MCX,Vladimirskiy Khimicheskiy,Materials,Chemicals,vladimirskiy-khimicheskiy
VGSB,MCX,Volgogradenergosbyt,Utilities,Electric Utilities,volgogradenergosbyt
VGSB_p,MCX,Volgogradenergosbyt Pref,Utilities,Electric Utilities,volgogradenergosbyt-(pref)
VG-RM,MCX,Vonage,Information Technology,Software,vonage-holdings-corp?cid=1184188
VNT-RM,MCX,Vontier,Information Technology,"Electronic Equipment, Instruments & Components",vontier?cid=1174117
VRSB,MCX,Voronezh SB,Utilities,Electric Utilities,voronezh-sb
VMC-RM,MCX,Vulcan Materials,Materials,Construction Materials,vulcan-matrls?cid=1177357
VUZI-RM,MCX,Vuzix Corp Cmn Stk,Consumer Discretionary,Household Durables,vuzix-corp-cmn-stk?cid=1180710
VSYD_p,MCX,Vyborgskiy Sudostroitelnyi PAO,Industrials,Machinery,vyborgskiy-sudostroitelnyi-pao
VSYD,MCX,Vyborgskiy sudostroitelnyi zavod,Industrials,Machinery,vyborgskiy-sudostroitelnyi-zavod
WBA-RM,MCX,Walgreens Boots,Consumer Staples,Food & Staples Retailing,walgreen-co?cid=1177358
WMT-RM,MCX,Walmart,Consumer Staples,Food & Staples Retailing,wal-mart-stores?cid=1167283
DIS-RM,MCX,Walt Disney,Communication Services,Entertainment,disney?cid=1165935
DISCA-RM,MCX,Warner Bros Discovery,Communication Services,Entertainment,discovery-holding-co?cid=1177908
WM-RM,MCX,Waste Management,Industrials,Commercial Services & Supplies,waste-managemnt?cid=1179712
WAT-RM,MCX,Waters,Healthcare,Life Sciences Tools & Services,waters-corp?cid=1184189
WEC-RM,MCX,WEC Energy,Utilities,Multi-Utilities,wisconsin-energy-corp?cid=1179738
WFC-RM,MCX,Wells Fargo&Co,Financial,Banks,wells-fargo?cid=1177902
WST-RM,MCX,West Pharmaceutical Services,Healthcare,Life Sciences Tools & Services,west-pharmaceutical-services-inc?cid=1177360
WDC-RM,MCX,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",western-digital?cid=1174100
WU-RM,MCX,Western Union,Information Technology,IT Services,western-union?cid=1177892
WAB-RM,MCX,Westinghouse Air Brake,Industrials,Machinery,westinghouse-air-brake-tech?cid=1179734
WRK-RM,MCX,WestRock Co,Materials,Containers & Packaging,westrock-co?cid=1179701
WHR-RM,MCX,Whirlpool,Consumer Discretionary,Household Durables,whirl-pool-corp?cid=1180711
WMB-RM,MCX,Williams,Energy,"Oil, Gas & Consumable Fuels",williams-cos?cid=1177359
WSM-RM,MCX,Williams-Sonoma,Consumer Discretionary,Specialty Retail,williams-sonoma-inc?cid=1185389
WRB-RM,MCX,WR Berkley,Financial,Insurance,wr-berkley-corp?cid=1180835
GWW-RM,MCX,WW Grainger,Industrials,Trading Companies & Distributors,w-w-grainger-inc?cid=1177320
WW-RM,MCX,WW International,Consumer Discretionary,Diversified Consumer Services,weight-watcher?cid=1185390
WYNN-RM,MCX,Wynn Resorts,Consumer Discretionary,"Hotels, Restaurants & Leisure",wynn-resorts-ltd?cid=1178118
FIVEDR,MCX,X5 Retail Group,Consumer Staples,Food & Staples Retailing,x5-retail-grp?cid=1061926
XEL-RM,MCX,Xcel Energy,Utilities,Electric Utilities,xcel-energy?cid=1178124
XRX-RM,MCX,Xerox,Information Technology,"Technology Hardware, Storage & Peripherals",xerox-corp?cid=1184190
XPEV-RMDR,MCX,Xpeng,Consumer Discretionary,Automobiles,xpeng-inc?cid=1177909
XPO-RM,MCX,XPO Logistics,Industrials,Road & Rail,xpo-logistics?cid=1185555
XYL-RM,MCX,Xylem,Industrials,Machinery,xylem?cid=1182875
YAKG,MCX,Yakutskaya Toplivno Energeticheskaya Kompaniya PAO,Energy,"Oil, Gas & Consumable Fuels",yatek
YKEN,MCX,YakutskEnergo,Utilities,Electric Utilities,yakutskenergo
YKEN_p,MCX,YakutskEnergo ap,Utilities,Electric Utilities,yakutskenergo-(pref)
YNDX,MCX,Yandex,Communication Services,Interactive Media & Services,yandex?cid=102063
YETI-RM,MCX,YETI,Consumer Discretionary,Leisure Products,yeti-holdings?cid=1185556
EELT,MCX,Yevropyeyskaya Elyektrotyekhnika PAO,Industrials,Construction & Engineering,yevropeyskaya-elektrotekhnika
YEXT-RM,MCX,Yext,Information Technology,Software,yext-inc?cid=1185392
YUMC-RM,MCX,Yum China Holdings,Consumer Discretionary,"Hotels, Restaurants & Leisure",yum-china-holdings-inc?cid=1184191
YUM-RM,MCX,Yum! Brands,Consumer Discretionary,"Hotels, Restaurants & Leisure",yum!-brands-inc?cid=1179714
ACKO,MCX,Yuzhural-Asko,Financial,Insurance,yuzhural-asko
ZBRA-RM,MCX,Zebra,Information Technology,"Electronic Equipment, Instruments & Components",zebra-tech?cid=1180712
Z-RM,MCX,Zillow C,Real Estate,Real Estate Management & Development,zillow?cid=1184192
ZBH-RM,MCX,Zimmer Biomet,Healthcare,Health Care Equipment & Supplies,zimmer-hldgs?cid=1179730
ZION-RM,MCX,Zions,Financial,Banks,zions-bancorp?cid=1179726
ZIP-RM,MCX,Ziprecruiter,Communication Services,Interactive Media & Services,ziprecruiter?cid=1185557
ZTS-RM,MCX,Zoetis Inc,Healthcare,Pharmaceuticals,zoetis-inc?cid=1179704
ZM-RM,MCX,Zoom Video,Information Technology,Software,zoom-video-communications?cid=1174084
ZI-RM,MCX,ZoomInfo,Communication Services,Interactive Media & Services,zoominfo-technologies-inc?cid=1184193
ZS-RM,MCX,Zscaler,Information Technology,Software,zscaler-inc?cid=1185393
ZVEZ,MCX,Zvezda,Industrials,Machinery,zvezda
ZYNE-RM,MCX,Zynerba Pharma,Healthcare,Pharmaceuticals,zynerba-pharmaceuticals-inc?cid=1174087
