symbol,exchange,name,sector,industry,slug
TGTG,XETRA,11 88 0 Solutions,Industrials,Commercial Services & Supplies,telegate-ag
1U1,XETRA,11 AG,Communication Services,Wireless Telecommunication Services,drillisch
123F,XETRA,123fahrschule SE,Consumer Discretionary,Diversified Consumer Services,123fahrschule-se
2GBG,XETRA,2G energy,Industrials,Electrical Equipment,2g-energy-ag
2INVn,XETRA,2Invest,Healthcare,Biotechnology,sygnis-pharma-ag
MMM,XETRA,3M,Industrials,Industrial Conglomerates,3m-co?cid=29418
UUUG,XETRA,3U Holding AG,Industrials,Industrial Conglomerates,3u-holding-ag
VSCk,XETRA,4Sc AG,Healthcare,Biotechnology,4sc-ag?cid=962854
HRPKk,XETRA,7C Solarparken,Utilities,Independent Power and Renewable Electricity Producers,7c-solarparken-ag
AAQ1k,XETRA,Aap Implantate AG,Healthcare,Health Care Equipment & Supplies,aap-implantate-ag
ARLG,XETRA,Aareal Bank AG,Financial,Thrifts & Mortgage Finance,aareal-bank?cid=1073858
ABT,XETRA,Abbott Labs,Healthcare,Health Care Equipment & Supplies,abbott-laboratories?cid=963489
ABOG,XETRA,ABO Invest,Utilities,Independent Power and Renewable Electricity Producers,abo-invest-ag?cid=1176369
AB9,XETRA,ABO Wind,Utilities,Independent Power and Renewable Electricity Producers,abo-wind-ag?cid=1173163
YOUG,XETRA,ABOUT YOU Holding AG,Consumer Discretionary,Internet & Direct Marketing Retail,about-you-holding-ag
AO1B,XETRA,Accell,Consumer Discretionary,Leisure Products,accell?cid=1163901
A4Y,XETRA,Accentro Real Estate,Real Estate,Real Estate Management & Development,estavis-ag?cid=962888
APME,XETRA,AD Pepper Media,Communication Services,Media,ad-pepper-media-international
ADNGk,XETRA,Adesso,Information Technology,IT Services,adesso-ag
ADSGn,XETRA,Adidas,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",adidas-salomon?cid=23229
ADJ,XETRA,Adler,Real Estate,Real Estate Management & Development,ado-properties-sarl
ADDG,XETRA,Adler Modemaerkte AG,Consumer Discretionary,Specialty Retail,adler-modemarkte-ag
ADLG,XETRA,Adler Real Estate,Real Estate,Real Estate Management & Development,adler-real
P4JC,XETRA,Adm Energy,Energy,"Oil, Gas & Consumable Fuels",mx-oil?cid=1163911
ADAG,XETRA,Adva Optical,Information Technology,Communications Equipment,adva-exch
ADVVv,XETRA,ADVA Optical Networking SE,Information Technology,Communications Equipment,adva-optical-networking-se
BWQ,XETRA,Advanced Blockchain,Information Technology,Software,advanced-blockchain?cid=1173167
A62,XETRA,Advantag,Industrials,Construction & Engineering,advantag?cid=1173165
AEGN,XETRA,Aegon,Financial,Insurance,aegon?cid=963249
AHOG,XETRA,Ahold Delhaize,Consumer Staples,Food & Staples Retailing,ahold-kon?cid=1056254
EBE,XETRA,aifinyo AG,Financial,Diversified Financial Services,aifinyo-ag
AIG,XETRA,AIG,Financial,Insurance,american-intl-group?cid=963469
AIL,XETRA,Air Liquide,Materials,Chemicals,air-liquide?cid=963297
AIRG,XETRA,Airbus Group,Industrials,Aerospace & Defense,eads?cid=962988
AIXGn,XETRA,Aixtron,Information Technology,Semiconductors & Semiconductor Equipment,aixtron?cid=25361
AIXe,XETRA,Aixtron SE,,,aixtron-de
ASLG,XETRA,Akasol,Industrials,Electrical Equipment,akasol
NMIG,XETRA,Aladdin Blockchain,Healthcare,Health Care Technology,ae-new-media-innovations-se?cid=1176382
MTVG,XETRA,Albis Leasing,Financial,Diversified Financial Services,albis-leasing-ag
AHLAy,XETRA,Alibaba ADR,Consumer Discretionary,Internet & Direct Marketing Retail,alibaba?cid=1056243
A1OS,XETRA,All For One Steeb AG,Information Technology,IT Services,all-for-one-steeb-ag
LNSX,XETRA,Allane SE,Industrials,Road & Rail,sixt-leasing-ag
AEIGn,XETRA,Allgeier,Information Technology,IT Services,allgeier-se
ALVG,XETRA,Allianz,Financial,Insurance,allianz-ag?cid=23109
ABEA,XETRA,Alphabet A,Communication Services,Interactive Media & Services,google-inc?cid=963387
ABECG,XETRA,Alphabet C,Communication Services,Interactive Media & Services,google-inc-c?cid=963657
AOXG,XETRA,Alstria,Real Estate,Equity Real Estate Investment Trusts (REITs),alstria-office-reit-ag
MO,XETRA,Altria,Consumer Staples,Tobacco,altria-group?cid=963471
ACT1,XETRA,AlzChem Group,Materials,Chemicals,softmatic-ag?cid=1056289
AMDG,XETRA,Amadeus Fire AG,Industrials,Professional Services,amadeus-fire-ag
AMZN,XETRA,Amazon.com,Consumer Discretionary,Internet & Direct Marketing Retail,amazon-com-inc?cid=29501
AMD,XETRA,AMD,Information Technology,Semiconductors & Semiconductor Equipment,adv-micro-device?cid=963497
AMGN,XETRA,Amgen,Healthcare,Biotechnology,amgen-inc?cid=29505
ANDR,XETRA,Andritz AG,Industrials,Machinery,andritz-ag?cid=963363
AAL,XETRA,Anglo American,Materials,Metals & Mining,anglo-american?cid=29515
ABI,XETRA,Anheuser Busch Inbev,Consumer Staples,Beverages,anheuser-busch-inbev?cid=963541
APPHG,XETRA,Apontis Pharma AG,Healthcare,Pharmaceuticals,apontis-pharma-ag
AAPL,XETRA,Apple,Information Technology,"Technology Hardware, Storage & Peripherals",apple-computer-inc?cid=963008
AMAT,XETRA,Applied Materials,Information Technology,Semiconductors & Semiconductor Equipment,applied-matls-inc?cid=982158
ARRD,XETRA,ArcelorMittal,Materials,Metals & Mining,arcelormittal-reg?cid=963425
ADM,XETRA,Archer-Daniels-Midland,Consumer Staples,Food Products,archer-daniels-mid?cid=963475
47I,XETRA,Arconic,Materials,Metals & Mining,arconic-inc?cid=1163906
AT1,XETRA,Aroundtown,Real Estate,Real Estate Management & Development,aroundtown-property-holdings-plc?cid=961763
A6TG,XETRA,artec technologies,Information Technology,"Electronic Equipment, Instruments & Components",artec-technologies-ag
AYDGn,XETRA,Artnet AG,Consumer Discretionary,Internet & Direct Marketing Retail,artnet-ag?cid=962860
ACWNn,XETRA,AS Creation Tapeten,Consumer Discretionary,Household Durables,as-creation-tapeten-ag?cid=962861
ASKn,XETRA,asknet Solutions AG,Information Technology,IT Services,asknet-ag
ASME,XETRA,ASML Holding,Information Technology,Semiconductors & Semiconductor Equipment,asml-holding?cid=963429
GASI,XETRA,Assicurazioni Generali,Financial,Insurance,generali-ass?cid=963255
AZN,XETRA,AstraZeneca,Healthcare,Pharmaceuticals,astrazeneca?cid=29510
ATSV,XETRA,At&S Austria,Information Technology,"Electronic Equipment, Instruments & Components",at-s-austria?cid=963042
T,XETRA,AT&T,Communication Services,Diversified Telecommunication Services,at-t?cid=29393
AOFG,XETRA,Atoss AG,Information Technology,Software,atoss-software-ag
AAGG,XETRA,Aumann,Industrials,Misc. Capital Goods,aumann-ag?cid=1034495
AR4G,XETRA,Aurelius,Financial,Capital Markets,aurelius-ag
NAFG,XETRA,Aurubis AG,Materials,Metals & Mining,aurubis-ag?cid=1073867
AG1G,XETRA,Auto1,Consumer Discretionary,Specialty Retail,auto1-group?cid=1169593
AVES,XETRA,Aves One,Industrials,Trading Companies & Distributors,aves-one-ag
AXAF,XETRA,AXA,Financial,Insurance,axa?cid=29444
DTDGk,XETRA,B+S Banksysteme,Information Technology,Software,bs-banksysteme-ag
BLMG,XETRA,Baader Bank,Financial,Capital Markets,baader-bank-ag
BAC,XETRA,Bank of America,Financial,Banks,bank-of-america?cid=29392
BARC,XETRA,Barclays,Financial,Banks,barclays?cid=29420
ABX,XETRA,Barrick Gold,Materials,Metals & Mining,barrick-gold-corp.?cid=963563
BASFn,XETRA,BASF,Materials,Chemicals,basf-ag?cid=23434
BSLG,XETRA,Basler AG,Information Technology,"Electronic Equipment, Instruments & Components",basler-ag
BST1,XETRA,Bastei Lueb,Communication Services,Media,bastei-lueb
B5AG,XETRA,Bauer AG,Industrials,Construction & Engineering,bauer-ag
TINCk,XETRA,Baumot,Consumer Discretionary,Auto Components,twintec-ag
B8AG,XETRA,Bavaria Industries Group,Financial,Capital Markets,bavaria-industries-group-ag
BAYGn,XETRA,Bayer,Healthcare,Pharmaceuticals,bayer-ag?cid=23344
BYWG,XETRA,Baywa AG,Industrials,Trading Companies & Distributors,baywa-ag-na?cid=962864
BYWGnx,XETRA,Baywa Vink AG,Industrials,Trading Companies & Distributors,baywa-ag-vna
BIONn,XETRA,BB Biotech,Financial,Capital Markets,bb-biotech-ag-exch
BBVA,XETRA,BBVA,Financial,Banks,bbva?cid=29471
BC8G,XETRA,Bechtle AG,Information Technology,IT Services,bechtle-exch
BBBY,XETRA,Bed Bath&Beyond,Consumer Discretionary,Specialty Retail,bed-bath---beyond-inc?cid=1180413
BFSA,XETRA,Befesa,Industrials,Commercial Services & Supplies,befesa-sa
BEIG,XETRA,Beiersdorf AG,Consumer Staples,Personal Products,beiersdorf?cid=21580
BEZ,XETRA,Berentzen,Consumer Staples,Beverages,berentzen-gruppe-ag-de
BRKa,XETRA,Berkshire Hathaway A,Financial,Diversified Financial Services,berkshire-hathaway-inc?cid=963581
BRKb,XETRA,Berkshire Hathaway B,Financial,Diversified Financial Services,berkshire-hathaway?cid=963557
BDTG,XETRA,Bertrandt AG,Industrials,Professional Services,bertrandt
ARTG,XETRA,bet at homem,Consumer Discretionary,"Hotels, Restaurants & Leisure",bet-at-home-com-ag
0Q3,XETRA,Beyond Meat,Consumer Staples,Food Products,beyond-meat-inc?cid=1168289
BILG,XETRA,BHP Billiton Ltd,Materials,Metals & Mining,bhp-billiton-limited?cid=29519
BIJG,XETRA,Bijou Brigitte,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",bijou-brigitte?cid=963039
BIKE,XETRA,Bike24 Holding AG,Consumer Discretionary,Internet & Direct Marketing Retail,bike24-holding-ag
GBFG,XETRA,Bilfinger SE,Industrials,Commercial Services & Supplies,bilfinger---berg?cid=22334
MA10,XETRA,Binect,Financial,Capital Markets,max21-management-und-beteiligungen
B8FGn,XETRA,Biofrontera AG,Healthcare,Pharmaceuticals,biofrontera-ag
BIIB,XETRA,Biogen,Healthcare,Biotechnology,biogen-idec-inc?cid=29502
22UAy,XETRA,BioNTech,Healthcare,Biotechnology,biontech-se?cid=1168290
BIO2,XETRA,Biotest,Healthcare,Biotechnology,biotest
BIOG,XETRA,Biotest AG ST,Healthcare,Biotechnology,biotest-ag-st
BIOG_p,XETRA,Biotest AG VZ,Healthcare,Biotechnology,biotest-ag-vz
BIO1_p,XETRA,Biotest Prf,Healthcare,Biotechnology,biotest-prf
ADE,XETRA,Bitcoin Group,Financial,Capital Markets,bitcoin-group-se
B7EG,XETRA,Blue Cap,Financial,Capital Markets,blue-cap-ag
BMWG_p,XETRA,BMW Pref,Consumer Discretionary,Automobiles,bmw-ag-vz
BMWG,XETRA,BMW ST,Consumer Discretionary,Automobiles,bay-mot-werke?cid=23246
BNPP,XETRA,BNP Paribas,Financial,Money Center Banks,bnp-paribas?cid=962994
BA,XETRA,Boeing,Industrials,Aerospace & Defense,boeing-co?cid=29386
BVB,XETRA,Borussia Dortmund,Communication Services,Entertainment,borussia-dortmund-gmbh---co-kgaa?cid=963035
BP,XETRA,BP,Energy,"Oil, Gas & Consumable Fuels",bp?cid=29421
BPEz,XETRA,BP PLC DE,Energy,"Oil, Gas & Consumable Fuels",bp-de
BNNn,XETRA,Brain,Materials,Chemicals,brain-biotechnology-research
BNRGn,XETRA,Brenntag AG,Industrials,Trading Companies & Distributors,brenntag-ag?cid=1073860
BMY,XETRA,Bristol-Myers Squibb,Healthcare,Pharmaceuticals,bristol-myer-squiib?cid=29556
BATS,XETRA,British American Tobacco,Consumer Staples,Tobacco,british-american-tobacco?cid=963237
BKHTn,XETRA,Brockhaus Technologies,Information Technology,"Electronic Equipment, Instruments & Components",brockhaus-capital-management-ag-de
BT,XETRA,BT Group,Communication Services,Diversified Telecommunication Services,bt-group?cid=963419
COKG,XETRA,Cancom SE,Information Technology,IT Services,cancom-ag
CPXG,XETRA,Capsensixx,Financial,Capital Markets,capsensixx-ag
AFXG,XETRA,Carl Zeiss AG,Healthcare,Health Care Equipment & Supplies,carl-zeiss-medi-exch
CARR,XETRA,Carrefour,Consumer Staples,Food & Staples Retailing,carrefour?cid=963307
4PN,XETRA,Carrier Global,Industrials,Building Products,carrier-global-corp?cid=1163904
CAT1,XETRA,Caterpillar,Industrials,Machinery,caterpillar?cid=29395
CECG,XETRA,Ceconomy,Consumer Discretionary,Specialty Retail,metro-ag?cid=23039
CEC1_p,XETRA,Ceconomy Pref,Consumer Discretionary,Specialty Retail,metro-ag-vz
CSHG,XETRA,Cenit AG,Information Technology,Software,cenit-ag
CEKG,XETRA,Ceotronics Audio Video Data,Information Technology,Communications Equipment,ceotronics-audio-video-data?cid=1176370
CWCG,XETRA,Cewe Color,Industrials,Commercial Services & Supplies,cewe-color-holding-ag
C3RY,XETRA,Cherry AG,Information Technology,"Technology Hardware, Storage & Peripherals",cherry-ag
CVX,XETRA,Chevron,Energy,"Oil, Gas & Consumable Fuels",chevron?cid=29389
CSCO,XETRA,Cisco,Information Technology,Communications Equipment,cisco-sys-inc?cid=29409
SD1n,XETRA,Clean Logistics SE,Communication Services,Entertainment,sendr
CLIQ,XETRA,Cliq Digital,Information Technology,Software,cliq-digital-ag
KO,XETRA,Coca-Cola,Consumer Staples,Beverages,coca-cola-co?cid=963231
CNWk,XETRA,CoDon AG,Healthcare,Biotechnology,co-don-ag
8HC,XETRA,Cogia,Information Technology,Software,cogia?cid=1178638
1QZ,XETRA,Coinbase Global,Financial,Capital Markets,coinbase-global?cid=1172874
CL,XETRA,Colgate-Palmolive,Consumer Staples,Household Products,colgate-palmo?cid=29536
CBHD,XETRA,Coloplast,Healthcare,Health Care Equipment & Supplies,coloplast--b-?cid=963573
CBKG,XETRA,Commerzbank,Financial,Regional Banks,commerzbank-ag?cid=22558
C0M,XETRA,Compleo Charging,Industrials,Electrical Equipment,compleo-charging-solutions-ag
COP1n,XETRA,CompuGroup AG,Healthcare,Health Care Technology,compugroup-medical-ag
COP,XETRA,ConocoPhillips,Energy,"Oil, Gas & Consumable Fuels",conoco-phillips?cid=963461
CC11,XETRA,CONSUS Commercial Property,Real Estate,Real Estate Management & Development,consus-commercial-property
CONG,XETRA,Continental AG,Consumer Discretionary,Auto Components,continental-ag?cid=22564
COR2,XETRA,Coreo,Financial,Capital Markets,nanostart-ag
CCAG,XETRA,Corestate,Real Estate,Real Estate Management & Development,corestate-capital?cid=1056259
1COV,XETRA,Covestro,Materials,Chemicals,covestro-ag?cid=958839
O5G,XETRA,Cpi Property,Real Estate,Real Estate Management & Development,orco-germany-sa
CRZKG,XETRA,CR Capital,Real Estate,Real Estate Management & Development,cr-capital-real-estate-ag
CSQG,XETRA,Creditshelf,Financial,Diversified Financial Services,creditshelf-aktiengesellschaft
CE2G,XETRA,Cropenergies AG,Energy,"Oil, Gas & Consumable Fuels",cropenergies-ag
EVDG,XETRA,CTS Eventim AG,Communication Services,Entertainment,cts-eventim-ag
5CV,XETRA,CureVac NV,Healthcare,Biotechnology,curevac-bv?cid=1169070
CYR,XETRA,Cyan,Information Technology,Software,cyan-ag
T5OG,XETRA,CytoTools,Healthcare,Biotechnology,cytotools-ag
MBGn,XETRA,Daimler,Consumer Discretionary,Automobiles,daimler?cid=23122
DTGGe,XETRA,Daimler Truck Holding,Industrials,Machinery,daimler-truck-holding
4DSG,XETRA,Daldrup Soehne,Energy,Energy Equipment & Services,daldrup-soehne-ag
DANO,XETRA,Danone,Consumer Staples,Food Products,danone?cid=963301
DAMG,XETRA,Data Modul AG,Information Technology,"Electronic Equipment, Instruments & Components",data-modul-ag
D6HG,XETRA,Datagroup,Information Technology,IT Services,datagroup-ag
DARG,XETRA,Datron,Industrials,Machinery,datron-ag
DE,XETRA,Deere&Company,Industrials,Machinery,deere---co?cid=963223
DEF,XETRA,Defama Deutsche Fachmarkt,Real Estate,Real Estate Management & Development,defama-deutsche-fachmarkt
DLXG,XETRA,Delignit,Materials,Paper & Forest Products,delignit-ag
DHER,XETRA,Delivery Hero,Consumer Discretionary,Internet & Direct Marketing Retail,delivery-hero-ag?cid=1177364
DEXGn,XETRA,Delticom AG,Consumer Discretionary,Internet & Direct Marketing Retail,delticom-ag?cid=23008
DMRE,XETRA,Demire Deutsche Mittelstand RE,Real Estate,Real Estate Management & Development,demire-deutsche-mittelstand-re
DMPG,XETRA,Dermapharm,Healthcare,Pharmaceuticals,dermapharm-holding-se
DBKGn,XETRA,Deutsche Bank AG,Financial,Regional Banks,deutsche-bank?cid=23646
DBANn,XETRA,Deutsche Beteiligungs AG,Financial,Capital Markets,deutsche-beteiligungs-ag
DBIG,XETRA,Deutsche Biotech,Healthcare,Biotechnology,deutsche-biotech-innovativ-ag?cid=1163903
DB1Gn,XETRA,Deutsche Boerse,Financial,Capital Markets,dt-boerse?cid=22223
EFFG,XETRA,Deutsche Effecten und Wechsel,Financial,Capital Markets,deutsche-effecten-und-wechsel
JZ6,XETRA,Deutsche Eigenheim Union,Consumer Discretionary,Household Durables,deutsche-eigenheim-union
DEQV,XETRA,Deutsche EuroShop,Real Estate,Real Estate Management & Development,deutsche-euroshop
DEQGn,XETRA,Deutsche Euroshop AG,Real Estate,Real Estate Management & Development,dt-euroshop-exch
DGRG,XETRA,Deutsche Grundstuecksauktionen,Real Estate,Real Estate Management & Development,deutsche-grundstuecksauktionen-ag
JB7,XETRA,Deutsche Industrie Grundbesitz,Real Estate,Equity Real Estate Investment Trusts (REITs),deutsche-industrie-grundbesitz
DKG,XETRA,Deutsche Konsum REIT,Real Estate,Equity Real Estate Investment Trusts (REITs),deutsche-konsum-grundbesitz-ag
PBBG,XETRA,Deutsche Pfandbriefbank AG,Financial,Thrifts & Mortgage Finance,deutsche-pfandbriefbank-ag
DPWGn,XETRA,Deutsche Post,Industrials,Air Freight & Logistics,deutsche-post?cid=22322
DR0G,XETRA,Deutsche Rohstoff,Energy,"Oil, Gas & Consumable Fuels",deutsche-rohstoff-ag
DTEGn,XETRA,Deutsche Telekom AG,Communication Services,Diversified Telecommunication Services,dt-telekom?cid=22043
DWNG,XETRA,Deutsche Wohnen,Real Estate,Real Estate Management & Development,deutsche-wohnen-ag-exch?cid=1177365
DEZG,XETRA,Deutz AG,Industrials,Machinery,deutz?cid=1073861
DFTKn,XETRA,DF Deutsche Forfait AG,Financial,Diversified Financial Services,df-deutsche-forfait-ag?cid=962879
DFV,XETRA,DFV Deutsche,Financial,Insurance,dfv-deutsche-familienversicherung
DGE,XETRA,Diageo,Consumer Staples,Beverages,diageo?cid=1056260
DICn,XETRA,DIC Asset AG,Real Estate,Real Estate Management & Development,dic-asset-ag
DBD,XETRA,Diebold,Information Technology,"Technology Hardware, Storage & Peripherals",diebold-inc?cid=991234
DIEG,XETRA,Dieriging,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",dierig-holding-ag
ENGLG,XETRA,Digital Invest eV,Financial,Thrifts & Mortgage Finance,digital-invest-ev
DISG,XETRA,Diskus Werke,Industrials,Machinery,diskus-werke-ag?cid=1176371
GILG,XETRA,DMG Mori Seiki,Industrials,Machinery,gildemeister?cid=1073862
DOCO,XETRA,DO & CO,Industrials,Commercial Services & Supplies,do---co-rest---cat?cid=1056261
ANWGn,XETRA,Doccheck,Healthcare,Health Care Technology,doccheck-ag
HNLG,XETRA,Dr. Hoenle AG,Industrials,Electrical Equipment,dr-honle-ag
DRWG,XETRA,Draegerwerk ST,Healthcare,Health Care Equipment & Supplies,dragerwerk-ag---co.-st
DRWG_p,XETRA,Draegerwerk VZO,Healthcare,Health Care Equipment & Supplies,draegerwerk
1Q5,XETRA,Dropbox,Information Technology,Software,dropbox-inc?cid=1180412
DUEG,XETRA,Duerr AG,Industrials,Machinery,duerr
DWSG,XETRA,DWS Group,Financial,Capital Markets,dws-group-gmbh-co.-kgaa
EONGn,XETRA,E.ON SE,Utilities,Multi-Utilities,e.on?cid=23453
ESYGn,XETRA,Easy Software,Information Technology,Software,easy-software-ag
EBAY,XETRA,eBay,Consumer Discretionary,Internet & Direct Marketing Retail,ebay-inc?cid=963221
EUZG,XETRA,Eckert&Ziegler AG,Healthcare,Health Care Equipment & Supplies,eckert---ziegler-ag
E4CG,XETRA,Ecotel AG,Communication Services,Diversified Telecommunication Services,ecotel-communication-ag?cid=962883
ED4,XETRA,EDAG Engineering Group,Consumer Discretionary,Auto Components,edag-engineering-group-ag
EDLG,XETRA,edel,Communication Services,Entertainment,edel-ag
EING_p,XETRA,Einhell VZO,Consumer Discretionary,Household Durables,einhell-germany-ag?cid=962884
ETEG,XETRA,Ekotechnika,Industrials,Trading Companies & Distributors,ekotechnika?cid=1176372
EDF,XETRA,Electricite de France,Utilities,Electric Utilities,edf?cid=963299
E8XG,XETRA,elexxion,Healthcare,Health Care Equipment & Supplies,elexxion-ag
LLY,XETRA,Eli Lilly,Healthcare,Pharmaceuticals,eli-lilly-and-co?cid=963233
ELGG,XETRA,Elmos AG,Information Technology,Semiconductors & Semiconductor Equipment,elmos-semiconductor-ag
ZILGn,XETRA,Elringklinger AG,Consumer Discretionary,Auto Components,elringklinger?cid=22828
ELBG,XETRA,Elumeo SE,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",elumeo-se
H2OG,XETRA,Enapter,Industrials,Electrical Equipment,s-o-agrar-ag?cid=1176376
EBKG,XETRA,Enbw Energie Baden Wuerttemberg,Utilities,Electric Utilities,enbw-energie-baden-wuerttemberg-ag
ECVG,XETRA,Encavis,Utilities,Independent Power and Renewable Electricity Producers,capital-sta
ENEI,XETRA,Enel,Utilities,Electric Utilities,enel?cid=963437
EKTG,XETRA,Energiekontor,Industrials,Electrical Equipment,energiekontor-ag
GSZ,XETRA,Engie,Utilities,Multi-Utilities,gdf-suez?cid=29447
ENI,XETRA,Eni SpA,Energy,"Oil, Gas & Consumable Fuels",eni?cid=29528
ETGG,XETRA,Envitec,Energy,"Oil, Gas & Consumable Fuels",envitec-biogas-ag
ECXn,XETRA,Epigenomics AG,Healthcare,Biotechnology,epigenomics-ag
EQSn,XETRA,Eqs Group,Information Technology,Software,eqs-group-ag
2EM,XETRA,Ergomed,Healthcare,Life Sciences Tools & Services,ergomed?cid=1056251
ERICa,XETRA,Ericsson A,Information Technology,Communications Equipment,telefon-lm-ericsson?cid=29482
EADG,XETRA,Erlebnis Akademie,Consumer Discretionary,"Hotels, Restaurants & Leisure",erlebnis-akademie?cid=1176373
HXCKk,XETRA,Ernst Russ,Financial,Capital Markets,hci-capital-ag?cid=962900
ERST,XETRA,Erste Group Bank AG,Financial,Banks,erste-bank?cid=963365
ERWE,XETRA,ERWE Immobilien,Financial,Capital Markets,deutsche-technologie-beteiligungen?cid=1176374
EUCAn,XETRA,Euromicron AG,Information Technology,Communications Equipment,euromicron-ag
T3PA,XETRA,European Energy Exchange,Financial,Capital Markets,european-energy-exchange-ag
EAA3,XETRA,European Energy Exchange,,,european-energy-exchange
EVKn,XETRA,Evonik,Materials,Chemicals,evonik-industries-ag
EVTG,XETRA,Evotec AG,Healthcare,Life Sciences Tools & Services,evotec-ag
EXLn,XETRA,Exasol,Information Technology,Software,exasol-ag
EXCL,XETRA,exceet Group,Information Technology,"Electronic Equipment, Instruments & Components",exceet-group-se?cid=962891
XON,XETRA,Exxon Mobil,Energy,"Oil, Gas & Consumable Fuels",exxon-mobil?cid=29535
BTCGk,XETRA,Eyemaxx Real Estate,Real Estate,Real Estate Management & Development,eyemaxx-real-estate-ag
FAAS,XETRA,Fabasoft AG,Information Technology,Software,fabasoft-ag?cid=962892
FSNT,XETRA,fashionette,Consumer Discretionary,Internet & Direct Marketing Retail,fashionette-ag
FF24,XETRA,Fast Finance 24,Financial,Consumer Finance,beijing-precise-instruments
FC9,XETRA,FCR Immobilien,Consumer Discretionary,Real Estate Operations,the-corporate-executive-board-comp?cid=1097766
FDX,XETRA,FedEx,Industrials,Air Freight & Logistics,fedex-corp?cid=963225
2FE,XETRA,Ferrari NV,Consumer Discretionary,Automobiles,ferrari-nv?cid=963695
FIEG,XETRA,Fielmann AG,Consumer Discretionary,Specialty Retail,fielmann-ag-exch
A7AGn,XETRA,Finlab,Financial,Capital Markets,finlab-ag
SISG,XETRA,First Sensor AG,Information Technology,Semiconductors & Semiconductor Equipment,first-sensor-ag
FSLR,XETRA,First Solar,Information Technology,Semiconductors & Semiconductor Equipment,first-solar-inc?cid=963547
FTKn,XETRA,flatexDEGIRO AG,Financial,Capital Markets,fintech-group-ag
07G,XETRA,FleetCor,Information Technology,IT Services,fleetcor-tech?cid=1180408
F,XETRA,Ford Motor,Consumer Discretionary,Automobiles,ford-motor-co?cid=29402
FRSG,XETRA,Foris Beteiligungs,Financial,Diversified Financial Services,foris-beteiligungs-ag
FYB,XETRA,Formycon,Healthcare,Biotechnology,formycon-ag
FEVG,XETRA,Fortec,Information Technology,"Electronic Equipment, Instruments & Components",fortec-elektronik-ag?cid=962895
FPHG,XETRA,Francotyp-Postalia,Industrials,Commercial Services & Supplies,francotyp-postalia-holding-ag
FRAG,XETRA,Fraport AG,Industrials,Transportation Infrastructure,fraport?cid=23457
FNTGn,XETRA,Freenet AG,Communication Services,Wireless Telecommunication Services,freenet?cid=23456
FQT,XETRA,Frequentis,Industrials,Aerospace & Defense,frequentis
FMEG,XETRA,Fresenius Medical Care,Healthcare,Health Care Providers & Services,fresenius-medi?cid=21787
FREG,XETRA,Fresenius SE,Healthcare,Health Care Providers & Services,fresenius-ag?cid=22452
VH2,XETRA,Friedrich Vorwerk Group SE,Energy,"Oil, Gas & Consumable Fuels",friedrich-vorwerk-group-se
CEAG,XETRA,Friwo,Industrials,Electrical Equipment,friwo-ag
FPEn,XETRA,Fuchs Petrolub AG,Materials,Chemicals,fuchs-petrolub-l?cid=22584
FPE3_p,XETRA,Fuchs Petrolub AG VZO Pref,Materials,Chemicals,fuchs-petrolub-ag?cid=969240
FBEN,XETRA,Fyber NV,Information Technology,Software,rnts-media-nv
GLPG,XETRA,Galapagos,Healthcare,Biotechnology,galapagos?cid=1163907
GTYG,XETRA,Gateway Real Estate,Real Estate,Real Estate Management & Development,gateway-real-estate?cid=1131047
GAZPy,XETRA,Gazprom DRC,Energy,"Oil, Gas & Consumable Fuels",gazprom?cid=963082
INWk,XETRA,GBS Software AG,Information Technology,Software,gbs-software-ag
G1AG,XETRA,GEA Group AG,Industrials,Machinery,gea-group?cid=25357
GCP,XETRA,General Electric,Industrials,Industrial Conglomerates,general-electric?cid=29561
GIS,XETRA,General Mills,Consumer Staples,Food Products,general-mills?cid=963227
GMC,XETRA,General Motors,Consumer Discretionary,Automobiles,gen-motors?cid=29388
GMEG,XETRA,Geratherm,Healthcare,Health Care Equipment & Supplies,geratherm-medical-ag
SGFn,XETRA,German Startups Group Berlin GmbH,Financial,Capital Markets,german-startups-group-berlin-gmbh
GXIG,XETRA,Gerresheimer AG,Healthcare,Life Sciences Tools & Services,gerresheimer-ag?cid=22460
GWI2k,XETRA,Gerry Weber,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",gerry-weber-intl
GSC1n,XETRA,Gesco AG,Industrials,Machinery,gesco-ag
GFTG,XETRA,GFT Technologies AG,Information Technology,IT Services,gft-technologies-ag
2GI,XETRA,GIEAG Immobilien,Real Estate,Real Estate Management & Development,gieag-immobilien?cid=1177830
GGS,XETRA,Gigaset AG,Information Technology,Communications Equipment,gigaset-ag
GILD,XETRA,Gilead,Healthcare,Biotechnology,gilead-sciences-inc?cid=1056266
GKSG,XETRA,GK Software,Information Technology,Software,gk-software-ag
GFG,XETRA,Global Fashion Group,Consumer Discretionary,Internet & Direct Marketing Retail,global-fashion-group-sa
G6PGn,XETRA,Going Public Media,Communication Services,Media,going-public-media-ag
GS,XETRA,Goldman Sachs,Financial,Capital Markets,goldman-sachs-group?cid=29411
